Datum melding,Locatie aanval,Provincie,Prooidier,Dood,Gewond,Vermist,Geeuthanaseerd,Totaal aantal dode slachtoffers,Diersoort,Individu,Voldoet aan adviesnorm,Eventuele gebreken, Bedrag uitbetaling ,latitude,longitude,year_month
2022-12-10,Borger,Drenthe,Scha(a)p(en),3.0,0.0,0.0,8.0,11,wolf,GW2864m,Nee,,"€ 15,798.46",35.6689767,-101.3919481,2022-12
2022-12-09,Groningen,Groningen,Scha(a)p(en),2.0,0.0,1.0,0.0,2,vermoedelijk wolf,onbekend,Nee,,€ 481.02,53.2190652,6.5680077,2022-12
2022-12-08,Grolloo,Drenthe,Scha(a)p(en),11.0,4.0,1.0,6.0,17,wolf,GW2864m,Nee,,"€ 5,315.26",52.936205,6.6727367,2022-12
2022-12-07,Helenaveen,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 147.92,51.388689,5.9178418,2022-12
2022-12-07,Grolloo,Drenthe,Scha(a)p(en),4.0,5.0,0.0,5.0,9,wolf,GW2864m,Nee,,"€ 1,359.79",52.936205,6.6727367,2022-12
2022-12-06,Arnhem,Gelderland,Pony('s),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,"€ 2,799.29",51.984257,5.9108573,2022-12
2022-12-03,Uffelte,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 233.78,52.7908929,6.2815178,2022-12
2022-12-01,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 177.92,51.4193964,5.6813387,2022-12
2022-11-30,Beekbergen,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2435m,Nee,,€ 267.92,52.1592697,5.9637625,2022-11
2022-11-30,Voorst,Gelderland,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW3150m,Nee,,€ 684.12,52.2374112,6.086274343475191,2022-11
2022-11-26,Lunteren,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 273.78,52.0864617,5.6190737,2022-11
2022-11-19,Hulshorst,Gelderland,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW1428m,Nee,,€ 349.76,52.3607721,5.7205644,2022-11
2022-11-18,Rumpt,Gelderland,Scha(a)p(en),6.0,1.0,0.0,0.0,6,vermoedelijk wolf,onbekend,Nee,,"€ 1,535.90",51.885759,5.1762105,2022-11
2022-11-18,Beilen,Drenthe,Scha(a)p(en),4.0,1.0,2.0,6.0,10,wolf,"GW2090f, GW3151m",Nee,,"€ 3,014.64",52.8610999,6.5124319,2022-11
2022-11-17,Ammerzoden,Gelderland,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2435m,Nee,,€ 556.19,51.7488717,5.2251819,2022-11
2022-11-17,Gameren,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2435m,Nee,,€ 267.92,51.8000907,5.2057359,2022-11
2022-11-17,Bruchem,Gelderland,Scha(a)p(en),2.0,1.0,0.0,0.0,2,wolf,GW2435m,Nee,,€ 511.02,51.7871821,5.2363614,2022-11
2022-11-16,Sprang-Capelle,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2435m,Nee,,€ 511.02,51.6705258,5.0252983,2022-11
2022-11-15,Kaatsheuvel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 267.92,51.6598038,5.0319484,2022-11
2022-11-14,Kaatsheuvel,Noord-Brabant,Scha(a)p(en),11.0,1.0,0.0,0.0,11,wolf,GW2435m,Nee,,"€ 2,838.20",51.6598038,5.0319484,2022-11
2022-11-11,Dwingeloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,2.0,3,wolf,GW2090f,Nee,,€ 861.17,52.8333073,6.3669053,2022-11
2022-11-09,Wolfheze,Gelderland,Scha(a)p(en),2.0,1.0,0.0,1.0,3,wolf,GW3012f,Nee,,€ 754.12,52.0056717,5.7923944,2022-11
2022-11-09,Winterswijk,Gelderland,Scha(a)p(en),1.0,3.0,0.0,0.0,1,wolf,GW3149m,Nee,,€ 152.92,51.96802135,6.737872334611222,2022-11
2022-11-04,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 207.92,51.4193964,5.6813387,2022-11
2022-10-31,Ekehaar,Drenthe,Pink,0.0,1.0,0.0,0.0,0,vermoedelijk wolf,onbekend,Nee,,€ 431.60,52.9533222,6.6030439,2022-10
2022-10-27,Wolfheze,Gelderland,Scha(a)p(en),9.0,5.0,0.0,3.0,12,wolf,GW3012f,Nee,,"€ 3,150.81",52.0056717,5.7923944,2022-10
2022-10-27,Weert,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 273.78,51.23558295,5.705079711646853,2022-10
2022-10-25,Milsbeek,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,€ 77.92,51.7243615,5.9499476,2022-10
2022-10-24,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 202.92,51.3832098,5.5715902,2022-10
2022-10-20,Dwingeloo,Drenthe,Scha(a)p(en),3.0,0.0,0.0,0.0,3,vermoedelijk wolf,onbekend,Nee,,€ 634.12,52.8333073,6.3669053,2022-10
2022-10-19,Benneveld,Drenthe,Scha(a)p(en),3.0,18.0,0.0,0.0,3,wolf,GW2864m,Nee,,"€ 3,922.70",52.7755373,6.7475163,2022-10
2022-10-17,Nieuwlande,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 233.78,52.6957431,6.6110453,2022-10
2022-10-17,Tubbergen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2902f,Nee,,€ 183.78,52.4039627,6.774441654037701,2022-10
2022-10-15,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 273.78,52.8574791,6.2101824,2022-10
2022-10-15,Slagharen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,€ 202.92,52.6276515,6.554592,2022-10
2022-10-14,Slagharen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,€ 152.92,52.6276515,6.554592,2022-10
2022-10-13,Benneveld,Drenthe,Scha(a)p(en),1.0,1.0,0.0,2.0,3,wolf,GW2864m,Nee,,€ 795.87,52.7755373,6.7475163,2022-10
2022-10-11,Wijster,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,€ 208.78,52.8148592,6.5163531,2022-10
2022-10-10,Fluitenberg,Drenthe,Geit(en),0.0,0.0,0.0,1.0,1,wolf,GW2488m,Nee,,€ 198.96,52.736545,6.4524098,2022-10
2022-10-08,Hierden,Gelderland,Scha(a)p(en),11.0,5.0,0.0,0.0,11,wolf,GW2905m,Nee,,"€ 1,779.13",52.355868,5.6760734,2022-10
2022-10-08,Vriezenveen,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2902f,Nee,,€ 305.84,52.4086697,6.6148049,2022-10
2022-10-08,Wittelte,Drenthe,Pony('s),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 338.39,52.8267818,6.297915941704707,2022-10
2022-10-07,Emst,Gelderland,Scha(a)p(en),5.0,6.0,0.0,0.0,5,wolf,GW3012f,Nee,,"€ 1,265.08",52.3182269,5.9759134,2022-10
2022-10-06,Vriezenveen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2902f,Nee,,€ 152.92,52.4086697,6.6148049,2022-10
2022-10-06,Pesse,Drenthe,Koe(ien),1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,"€ 2,260.13",52.7924847,6.425301478174332,2022-10
2022-10-06,Harskamp,Gelderland,Scha(a)p(en),4.0,2.0,0.0,0.0,4,wolf,GW3012f,Nee,,"€ 12,840.17",52.1316634,5.75085,2022-10
2022-10-05,Vriezenveen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2902f,Nee,,€ 389.13,52.4086697,6.6148049,2022-10
2022-10-04,Langedijke,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 227.92,52.9637274,6.2793695,2022-10
2022-10-04,Langedijke,Fryslân,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2090f; GW2397m,Nee,,€ 634.12,52.9637274,6.2793695,2022-10
2022-10-04,Noord-Sleen,Drenthe,Pink,1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,"€ 1,229.92",52.7931962,6.7979352,2022-10
2022-10-03,Renkum,Gelderland,Scha(a)p(en),2.0,1.0,0.0,1.0,3,wolf,GW3012f,Nee,,€ 882.36,51.99168495,5.791692252659134,2022-10
2022-10-02,Grolloo,Drenthe,Scha(a)p(en),2.0,1.0,2.0,3.0,5,wolf,GW3011f,Nee,,"€ 1,136.10",52.936205,6.6727367,2022-10
2022-10-02,Sleen,Drenthe,Pink,1.0,2.0,0.0,0.0,1,wolf,GW2488m,Nee,,"€ 2,474.16",52.772368,6.8031287,2022-10
2022-10-02,Elspeet,Gelderland,Scha(a)p(en),1.0,1.0,0.0,2.0,3,wolf,GW998f,Nee,,€ 745.68,52.2910649,5.7884632,2022-10
2022-10-02,Elspeet,Gelderland,Scha(a)p(en),12.0,6.0,0.0,2.0,14,wolf,GW998f; GW893m,Nee,,"€ 3,791.46",52.2910649,5.7884632,2022-10
2022-10-01,Sleen,Drenthe,Kalf,1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 200.00,52.772368,6.8031287,2022-10
2022-10-01,Sleen,Drenthe,Kalf,1.0,1.0,0.0,0.0,1,wolf,GW2488m,Nee,,"€ 1,538.44",52.772368,6.8031287,2022-10
2022-09-30,Elspeet,Gelderland,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW2664m,Nee,,€ 297.31,52.2910649,5.7884632,2022-09
2022-09-30,Amen,Drenthe,Scha(a)p(en),1.0,2.0,1.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 277.92,52.93331795,6.598514489095756,2022-09
2022-09-30,Dwingeloo,Drenthe,Vaars,1.0,0.0,0.0,0.0,1,wolf,GW2090f; GW2397m,Nee,,"€ 1,810.13",52.8333073,6.3669053,2022-09
2022-09-28,Grolloo,Drenthe,Scha(a)p(en),5.0,0.0,2.0,0.0,5,wolf,GW3011f,Nee,,€ 940.14,52.936205,6.6727367,2022-09
2022-09-27,Stuifzand,Drenthe,Scha(a)p(en),4.0,18.0,0.0,4.0,8,wolf,GW2488m,Nee,,"€ 6,023.12",52.7482183,6.500869,2022-09
2022-09-20,Oldeberkoop,Fryslân,Scha(a)p(en),4.0,1.0,0.0,1.0,5,wolf,GW2090f,Nee,,"€ 1,238.97",52.9384572,6.1301707,2022-09
2022-09-20,Leende,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 207.92,51.3484037,5.5518897,2022-09
2022-09-20,Bruntinge,Drenthe,Koe(ien),1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,"€ 2,250.00",52.8170719,6.5822123,2022-09
2022-09-20,Wijster,Drenthe,Pink,0.0,0.0,0.0,1.0,1,wolf,GW2864m,Nee,,"€ 1,377.60",52.8148592,6.5163531,2022-09
2022-09-20,Drijber,Drenthe,Pink,1.0,0.0,0.0,0.0,1,wolf,GW2488m,Nee,,"€ 1,300.00",52.7920296,6.5401445,2022-09
2022-09-18,Uffelte,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 133.78,52.7908929,6.2815178,2022-09
2022-09-17,Leende,Noord-Brabant,Scha(a)p(en),4.0,1.0,0.0,0.0,4,wolf,GW1625m,Nee,,€ 509.76,51.3484037,5.5518897,2022-09
2022-09-16,Elp,Drenthe,Scha(a)p(en),8.0,0.0,1.0,2.0,10,wolf,GW3011f,Nee,,"€ 3,136.12",52.8820781,6.6432482,2022-09
2022-09-14,Dwingeloo,Drenthe,Scha(a)p(en),5.0,0.0,0.0,0.0,5,vermoedelijk wolf,onbekend,Nee,,€ 427.92,52.8333073,6.3669053,2022-09
2022-09-14,Luttelgeest,Flevoland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,vermoedelijk wolf,onbekend,Nee,,€ 462.53,52.746133,5.8540037,2022-09
2022-09-13,Ansen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 227.92,52.7826906,6.3335645,2022-09
2022-09-12,Diever,Drenthe,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 647.28,52.8546576,6.3182659,2022-09
2022-09-11,Soerendonk,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 127.92,51.3029105,5.5726245,2022-09
2022-09-10,Uffelte,Drenthe,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 426.32,52.7908929,6.2815178,2022-09
2022-09-08,Zwiggelte,Drenthe,Koe(ien),1.0,0.0,0.0,0.0,1,wolf,GW2864m; GW3011f,Nee,,"€ 2,160.13",52.8735,6.58768,2022-09
2022-09-07,Ruinen,Drenthe,Scha(a)p(en),1.0,4.0,0.0,2.0,3,wolf,onbekend,Nee,,€ 980.35,52.7878608,6.380415464145301,2022-09
2022-09-06,Wittelte,Drenthe,Scha(a)p(en),3.0,1.0,0.0,0.0,3,wolf,GW2090f,Nee,,€ 438.07,52.8267818,6.297915941704707,2022-09
2022-09-05,Beilen,Drenthe,Kalf,1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 355.32,52.8610999,6.5124319,2022-09
2022-09-04,Wateren,Drenthe,Scha(a)p(en),2.0,0.0,2.0,3.0,5,wolf,GW2397m,Ja,,"€ 1,790.28",52.9061348,6.2889409,2022-09
2022-09-03,Beilen,Drenthe,Kalf,1.0,0.0,0.0,0.0,1,wolf,GW2864m,Nee,,"€ 1,230.57",52.8610999,6.5124319,2022-09
2022-09-02,Sint Geertruid,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 183.78,50.7955431,5.7649963,2022-09
2022-09-02,Makkinga,Fryslân,Kalf,1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 380.32,52.9805873,6.2173595,2022-09
2022-09-02,Beilen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2864m,Nee,,€ 158.78,52.8610999,6.5124319,2022-09
2022-08-31,Arnhem,Gelderland,Scha(a)p(en),4.0,0.0,0.0,0.0,4,wolf,onbekend,"Ja, maar",30 meter van het raster lag plat,€ 437.22,51.984257,5.9108573,2022-08
2022-08-31,Nederweert,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 227.92,51.2918913,5.74814642346813,2022-08
2022-08-29,Wijster,Drenthe,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW2488m,Nee,,€ 233.78,52.8148592,6.5163531,2022-08
2022-08-29,Vriezenveen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2902f,Nee,,€ 133.78,52.4086697,6.6148049,2022-08
2022-08-29,Kallenkote,Overijssel,Scha(a)p(en),6.0,0.0,0.0,3.0,9,wolf,GW2397m,Nee,,"€ 2,044.76",52.7965731,6.1740658,2022-08
2022-08-29,Drijber,Drenthe,Pink,1.0,0.0,0.0,0.0,1,wolf,GW2864m,Nee,,"€ 1,130.32",52.7920296,6.5401445,2022-08
2022-08-28,Dwingeloo,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2090f,Nee,,€ 624.69,52.8333073,6.3669053,2022-08
2022-08-27,Wijster,Drenthe,Scha(a)p(en),5.0,7.0,0.0,0.0,5,wolf,onbekend,Nee,,"€ 1,162.27",52.8148592,6.5163531,2022-08
2022-08-27,Uddel,Gelderland,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW893m,Nee,,€ 484.12,52.2593938,5.7840992,2022-08
2022-08-26,Elspeet,Gelderland,Scha(a)p(en),7.0,4.0,0.0,1.0,8,wolf,GW998f; GW893m,Nee,,"€ 1,636.68",52.2910649,5.7884632,2022-08
2022-08-25,Vriezenveen,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2902f,Nee,,€ 127.92,52.4086697,6.6148049,2022-08
2022-08-25,Boijl,Fryslân,Scha(a)p(en),6.0,1.0,0.0,9.0,15,wolf,GW2090f; GW2397m,Nee,,"€ 3,187.63",52.9095907,6.1999729,2022-08
2022-08-24,Kallenkote,Overijssel,Scha(a)p(en),2.0,0.0,0.0,2.0,4,wolf,GW2090f,Nee,,"€ 1,082.39",52.7965731,6.1740658,2022-08
2022-08-23,Wapserveen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 233.78,52.8252174,6.2158906,2022-08
2022-08-22,Schoonoord,Drenthe,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,onbekend,Nee,,€ 593.93,51.8022028,5.7540042,2022-08
2022-08-22,Heeze,Noord-Brabant,Scha(a)p(en),0.0,0.0,0.0,2.0,2,wolf,GW1625m,Ja,,€ 231.02,51.3832098,5.5715902,2022-08
2022-08-21,Dwingeloo,Drenthe,Scha(a)p(en),2.0,3.0,0.0,0.0,2,wolf,GW2090f,Nee,,€ 549.12,52.8333073,6.3669053,2022-08
2022-08-20,Wapserveen,Drenthe,Scha(a)p(en),4.0,0.0,0.0,0.0,4,wolf,GW2090f,Nee,,€ 887.90,52.8252174,6.2158906,2022-08
2022-08-20,Wapserveen,Drenthe,Scha(a)p(en),2.0,0.0,0.0,6.0,8,wolf,GW2397m,Nee,,"€ 1,532.36",52.8252174,6.2158906,2022-08
2022-08-19,Wittelte,Drenthe,Scha(a)p(en),6.0,0.0,0.0,4.0,10,wolf,GW2397m,Nee,,"€ 2,516.46",52.8267818,6.297915941704707,2022-08
2022-08-18,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 227.92,52.8574791,6.2101824,2022-08
2022-08-17,Wittelte,Drenthe,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW2090f; GW2397m,Nee,,€ 390.39,52.8267818,6.297915941704707,2022-08
2022-08-17,Wapserveen,Drenthe,Koe(ien),0.0,2.0,0.0,0.0,0,vermoedelijk wolf,onbekend,Nee,,,52.8252174,6.2158906,2022-08
2022-08-17,Westerhaar-Vriezenveensewijk,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2902f,Nee,,€ 237.53,52.4548041,6.6199584,2022-08
2022-08-17,Dwingeloo,Drenthe,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,GW2090f; GW2397m,Nee,,€ 481.92,52.8333073,6.3669053,2022-08
2022-08-16,Westerhaar-Vriezenveensewijk,Overijssel,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2902f,Nee,,€ 211.29,52.4548041,6.6199584,2022-08
2022-08-16,Soerendonk,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 102.92,51.3029105,5.5726245,2022-08
2022-08-15,Kallenkote,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2090f,Nee,,€ 431.02,52.7965731,6.1740658,2022-08
2022-08-15,Kallenkote,Overijssel,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2090f,Nee,,€ 578.67,52.7965731,6.1740658,2022-08
2022-08-13,Mantinge,Drenthe,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,GW2488m,Nee,,€ 231.02,52.8035998,6.6166025,2022-08
2022-08-12,Dwingeloo,Drenthe,Scha(a)p(en),2.0,1.0,0.0,0.0,2,wolf,GW2397m,Nee,,€ 431.02,52.8333073,6.3669053,2022-08
2022-08-10,Dwingeloo,Drenthe,Scha(a)p(en),4.0,0.0,0.0,0.0,4,vermoedelijk wolf,onbekend,Nee,,€ 637.22,52.8333073,6.3669053,2022-08
2022-08-10,Dwingeloo,Drenthe,Pony('s),1.0,0.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 546.45,52.8333073,6.3669053,2022-08
2022-08-08,Zwolle,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2541m,Nee,,€ 331.02,52.5089759,6.0943765,2022-08
2022-08-08,Grolloo,Drenthe,Scha(a)p(en),3.0,6.0,0.0,0.0,3,wolf,onbekend,Nee,,€ 784.12,52.936205,6.6727367,2022-08
2022-08-08,Rouveen,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2541m,Nee,,€ 381.02,52.6156731,6.1861398,2022-08
2022-08-07,Dwingeloo,Drenthe,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2090f,Nee,,€ 437.53,52.8333073,6.3669053,2022-08
2022-08-07,Dwingeloo,Drenthe,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2397m,Nee,,€ 634.12,52.8333073,6.3669053,2022-08
2022-08-06,Nieuw Balinge,Drenthe,Scha(a)p(en),0.0,11.0,0.0,5.0,5,wolf,GW2488m,Nee,,€ 981.13,52.7671253,6.6066512,2022-08
2022-08-04,Nijkerk,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2668f,Nee,,€ 345.17,52.21485365,5.478146323965094,2022-08
2022-08-03,Dwingeloo,Drenthe,Scha(a)p(en),1.0,4.0,4.0,1.0,2,wolf,GW2090f,Nee,,"€ 1,114.62",52.8333073,6.3669053,2022-08
2022-08-02,Wijster,Drenthe,Scha(a)p(en),2.0,5.0,0.0,1.0,3,wolf,GW2488m,Nee,,€ 688.32,52.8148592,6.5163531,2022-08
2022-08-02,Heeze,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,onbekend,"Ja, maar",Dieren waren uitgebroken,€ 434.12,51.3832098,5.5715902,2022-08
2022-08-02,Wijster,Drenthe,Kalf,0.0,1.0,0.0,0.0,0,wolf,onbekend,Nee,,€ 250.00,52.8148592,6.5163531,2022-08
2022-08-02,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 277.92,52.7869627,5.8403637,2022-08
2022-08-01,Wenum-Wiesel,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 177.92,52.2546727,5.9632909,2022-08
2022-08-01,Wijster,Drenthe,Scha(a)p(en),0.0,2.0,0.0,2.0,2,wolf,GW2488m,Nee,,€ 606.95,52.8148592,6.5163531,2022-08
2022-08-01,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 402.92,52.7869627,5.8403637,2022-08
2022-07-31,Maarheeze,Noord-Brabant,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 231.95,51.3121159,5.6158604,2022-07
2022-07-30,Nijkerk,Gelderland,Scha(a)p(en),3.0,8.0,0.0,0.0,3,wolf,GW2668f,Nee,,"€ 1,180.35",52.21485365,5.478146323965094,2022-07
2022-07-26,Doldersum,Drenthe,Scha(a)p(en),5.0,0.0,0.0,9.0,14,wolf,GW2090f,Ja,,"€ 2,366.33",52.8853046,6.2459153,2022-07
2022-07-26,Kuinre,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2541m,Nee,,€ 431.02,52.7869627,5.8403637,2022-07
2022-07-25,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 227.92,52.7869627,5.8403637,2022-07
2022-07-25,Nieuw Balinge,Drenthe,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,GW2488m,Nee,,€ 221.00,52.7671253,6.6066512,2022-07
2022-07-22,Soerendonk,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 102.91,51.3029105,5.5726245,2022-07
2022-07-16,Maarheeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,"Ja, maar",Dode dier lag buiten het raster,€ 127.92,51.3121159,5.6158604,2022-07
2022-07-13,Doldersum,Drenthe,Scha(a)p(en),2.0,2.0,0.0,5.0,7,wolf,GW2904m,Nee,,"€ 1,311.37",52.8853046,6.2459153,2022-07
2022-07-13,Zieuwent,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 256.02,52.0038435,6.5194467,2022-07
2022-07-13,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 381.02,52.7869627,5.8403637,2022-07
2022-07-11,Westerhaar-Vriezenveensewijk,Overijssel,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW2902f,Nee,,€ 559.98,52.4548041,6.6199584,2022-07
2022-07-11,Dwingeloo,Drenthe,Scha(a)p(en),2.0,2.0,0.0,1.0,3,wolf,GW2090f,Nee,,€ 766.37,52.8333073,6.3669053,2022-07
2022-07-10,Dwingeloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 233.78,52.8333073,6.3669053,2022-07
2022-07-09,Dwingeloo,Drenthe,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,onbekend,Nee,,€ 564.12,52.8333073,6.3669053,2022-07
2022-07-09,Elsloo,Fryslân,Kalf,1.0,0.0,0.0,0.0,1,wolf,"GW2090f, GW2397m",Nee,,€ 229.32,50.9503183,5.7711166,2022-07
2022-07-08,Hellendoorn,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2864m,Nee,,€ 277.92,52.39046275,6.451511548705841,2022-07
2022-07-07,Kuinre,Overijssel,Scha(a)p(en),3.0,2.0,0.0,0.0,3,wolf,GW2541m,Nee,,€ 534.12,52.7869627,5.8403637,2022-07
2022-07-06,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 202.92,52.7869627,5.8403637,2022-07
2022-07-05,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 177.92,52.7869627,5.8403637,2022-07
2022-07-04,Heeze,Noord-Brabant,Scha(a)p(en),1.0,2.0,0.0,2.0,3,wolf,GW1625m,"Ja, maar",Dieren waren uitgebroken,€ 490.32,51.3832098,5.5715902,2022-07
2022-07-03,Geesbrug,Drenthe,Scha(a)p(en),15.0,0.0,0.0,10.0,25,wolf,GW2864m,Nee,,"€ 3,227.14",52.7282834,6.6338274,2022-07
2022-07-03,Kuinre,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 152.92,52.7869627,5.8403637,2022-07
