Datum waarneming,Leefgebied of gemeente,Provincie,Type waarneming,Classificering,latitude,longitude
26-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
25-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
24-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
24-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
23-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
23-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
23-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
23-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
23-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
23-12-22,Aa en Hunze,Drenthe,Wolf gezien,C1,52.9814393,6.729452061777957
22-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
22-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
22-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
22-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
22-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
21-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
21-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
21-12-22,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
21-12-22,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
20-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
20-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-12-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
17-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
17-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
17-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
16-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-22,Rozendaal,Gelderland,Wolvenkeutel,C1,52.0394752,5.963024982504363
15-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
14-12-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
13-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
13-12-22,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
12-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
12-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
12-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-12-22,Arnhem,Gelderland,Wolvenkeutel,C2,51.984257,5.9108573
11-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
11-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
11-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Ede,Gelderland,Wolvenkeutel,C2,52.07168255,5.745510631034939
11-12-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
10-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
9-12-22,Veluwe,Gelderland,Kadaver van een wild dier,C1,52.2181217,5.817093715564447
9-12-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
8-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
8-12-22,Aa en Hunze,Drenthe,Wolf gezien,C1,52.9814393,6.729452061777957
8-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
8-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
8-12-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
8-12-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
7-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-12-22,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
6-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-12-22,Ede,Gelderland,Wolf gezien,C1,52.07168255,5.745510631034939
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
4-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
4-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
4-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
3-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
3-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
3-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
3-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
3-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
3-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
3-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
3-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
2-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
2-12-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
2-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
2-12-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
2-12-22,Ede,Gelderland,Wolf gezien,C1,52.07168255,5.745510631034939
2-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
2-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
2-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
2-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
2-12-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
1-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
1-12-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
1-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-12-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
1-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
1-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
1-12-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
30-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
30-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
30-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
30-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
30-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
30-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
30-11-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
30-11-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
29-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
29-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
29-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
29-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
29-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-11-22,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
27-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-11-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
26-11-22,Ede,Gelderland,Wolf gezien,C1,52.07168255,5.745510631034939
25-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
25-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
25-11-22,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
24-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-11-22,Coevorden,Drenthe,Wolvenkeutel,C2,52.6612281,6.7407359
24-11-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
24-11-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
23-11-22,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
23-11-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
22-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-11-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
21-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
21-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
21-11-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
20-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-11-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
17-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
16-11-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
16-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
15-11-22,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
14-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
14-11-22,Ede,Gelderland,Wolf gezien,C1,52.07168255,5.745510631034939
14-11-22,Geertruidenberg,Noord-Brabant,Wolf gezien,C1,51.6961662,4.877843805275408
13-11-22,De Groote Heide,Noord-Brabant,Wolf gezien,C1,51.4189605,5.600011
13-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-11-22,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
11-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-11-22,Ede,Gelderland,Wolf gezien,C1,52.07168255,5.745510631034939
9-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-11-22,Westerveld,Drenthe,Wolvenkeutel,C1,52.828469850000005,6.311221629926694
7-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-11-22,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
3-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
2-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-11-22,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
1-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-11-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-11-22,Midden-Drenthe,Drenthe,Wolvenkeutel,C2,52.87061935,6.568055858657804
31-10-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-10-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-10-22,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
